af_track_id,af_danceability,af_energy,af_loudness,af_mode,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,af_key,af_speechiness,af_time_signature,af_duration_ms
53hRIDhAuRo3PvMYC1XQu2,0.885,0.903,-2.91,1,0.286,0.00141,0.0613,0.969,125.054,1,0.0623,4,203546
3v2ReIt6xudmz4CYX4OvrY,0.774,0.788,-6.207,0,0.14,2.45e-05,0.0819,0.594,129.966,1,0.104,4,188504
0W2pKKNHnfZZgcAxDPW0hy,0.688,0.729,-5.939,1,0.109,0.0,0.225,0.909,127.999,2,0.0315,4,210467
10qOPuwCijnI8dHz6uxwrr,0.617,0.939,-3.943,0,0.0706,6.63e-05,0.356,0.664,124.006,8,0.104,4,212381
6TzcdCFOuyj0rKb4pbfOBM,0.682,0.779,-4.684,1,0.0103,0.00485,0.133,0.515,98.05,7,0.0766,4,193600
7xmSBVIpcke2BKhnevn8Up,0.76,0.877,-3.928,0,0.0543,0.217,0.183,0.684,103.011,5,0.0555,4,234027
7bXlUbUvMs1kKr6ynIISCd,0.685,0.779,-3.912,0,0.111,0.000104,0.421,0.513,95.021,4,0.0571,4,235067
4rFCZGNT5jWpS08KabTgKh,0.696,0.599,-6.623,1,0.00287,0.00853,0.105,0.391,100.057,3,0.0841,4,197040
2WNVqZq1ujhMDlOAqBFkVv,0.802,0.682,-5.924,0,0.111,1.39e-05,0.109,0.586,123.95,1,0.222,4,326960
3iJ2tWRvPqe7WBcfBfJyyv,0.733,0.708,-11.427,0,0.253,0.0,0.436,0.556,125.059,6,0.276,4,216000
1VheuMPggHpnznB4HY7IvA,0.731,0.704,-6.226,0,0.0569,0.0,0.0619,0.783,95.961,8,0.214,4,192805
26625BOAX1q72dkXwBOBYS,0.798,0.775,-6.296,0,0.0824,0.0,0.223,0.855,90.294,4,0.192,4,201804
3i7sqCYmXLMquLwd7IQk4g,0.711,0.706,-4.885,0,0.585,0.0,0.0623,0.657,109.968,5,0.0471,4,253091
6Izo1xbJpWhwtdc2Nx4b2C,0.868,0.609,-5.276,0,0.277,0.0,0.105,0.742,99.995,5,0.0608,4,187293
5EOLsMBMXN4NClB64pHKWk,0.762,0.81,-4.024,1,0.13,1.73e-05,0.178,0.571,88.994,1,0.0664,4,212027
6NGet2NFndj4XvpjH9iMvb,0.725,0.779,-3.501,1,0.0457,2.76e-06,0.0446,0.948,91.018,7,0.119,4,243413
3Uz8ZcQdlOF2qE6q1rcVpw,0.632,0.681,-5.023,0,0.128,1.53e-05,0.116,0.633,126.477,0,0.115,5,167000
4U8cv19UvIVKkA4Lliv717,0.716,0.656,-7.867,1,0.135,0.0,0.212,0.424,101.09,9,0.0883,4,183071
2RNvcU4iA11QdWnfGbTnzr,0.781,0.919,-2.644,0,0.00148,1.56e-05,0.601,0.777,110.007,10,0.17,4,235636
2hXMXk9oDfndwPMg3Fqmmj,0.638,0.814,-5.303,0,0.00783,0.0,0.282,0.689,130.098,8,0.065,4,201266
7BGzlL4gGNqlevuJXMTKxJ,0.852,0.929,-2.658,0,0.0614,4.93e-06,0.563,0.636,110.679,3,0.113,4,242843
3ip2477VESffCtFkPFT0ov,0.617,0.989,-1.727,0,0.178,0.0,0.238,0.893,95.028,9,0.0494,4,203050
6N3xqtn7l3XK2F6Mwk0qp2,0.687,0.809,-1.726,1,0.0887,0.0,0.123,0.399,90.096,1,0.123,4,226227
2NTzIibZNMSJcVFt9gIpVs,0.595,0.551,-11.522,0,0.452,1.13e-05,0.0883,0.597,170.111,10,0.509,4,216832
4E5P1XyAFtrjpiIxkydly4,0.706,0.751,-6.323,1,0.173,0.0,0.168,0.195,91.031,9,0.0708,4,182307
42I00IkQyvYKdF7oIXPYS1,0.73,0.613,-5.83,1,0.0914,0.0,0.167,0.959,87.935,6,0.0767,4,220853
3toP91RkMRQw7M0bScJ4F9,0.716,0.71,-5.708,0,0.166,7.73e-05,0.107,0.904,173.911,8,0.111,4,226413
3EVwqtxoYiJmUd1Ennr10W,0.754,0.743,-5.049,0,0.144,0.0,0.275,0.74,176.015,5,0.0918,4,243227
5Df6eVUr5N0eZInCo3VmJG,0.887,0.62,-7.659,1,0.0805,1.79e-06,0.0625,0.72,97.969,2,0.171,4,148547
2hgzdQdnfWwtdpZbhZlV72,0.757,0.678,-5.529,0,0.0472,9.14e-06,0.0654,0.82,120.075,8,0.233,4,218235
7kInKptdDDvadBzmos1LUH,0.799,0.864,-5.244,0,0.0185,3.76e-06,0.0962,0.679,127.99,11,0.0702,4,236573
5pKBCp3tRnM0VmNW4QL08v,0.72,0.951,-4.138,1,0.00362,0.000275,0.226,0.388,128.969,0,0.0525,4,209700
7Hv89f7Dpm5Hce1XkBbjQZ,0.765,0.68,-6.306,1,0.0953,0.0009,0.138,0.462,129.998,11,0.0932,4,230907
6tUPzZ0j7xXrhcZph2rNsy,0.521,0.751,-7.744,0,0.00916,0.0,0.21,0.595,193.925,10,0.3,4,162453
6L9c3ZVRuOLtA9bROc8ykq,0.655,0.672,-6.625,1,0.627,0.0,0.0856,0.934,174.094,5,0.0374,4,213506
4McHzB84DxmyGI8r1LjpZc,0.609,0.702,-5.505,1,0.128,0.0,0.285,0.7,130.041,8,0.138,4,204053
1l7ooHEOJdgaFsZqRCPu5O,0.669,0.897,-5.98,0,0.0557,3.35e-05,0.109,0.537,127.923,5,0.0894,4,181107
4smMFsspztHIiYq9yOhqt2,0.478,0.722,-3.353,1,0.0982,0.0,0.366,0.705,130.928,0,0.398,4,197973
7hdhikUMquAPGlELRwbJWD,0.704,0.873,-2.532,0,0.19,0.0,0.0928,0.81,127.988,0,0.0771,4,187560
7twIPolKCbX5DnyS3r2PRF,0.702,0.82,-4.904,0,0.191,0.0,0.25,0.736,119.906,0,0.0729,4,171627
6FpUvhQFeI9Yb1hZj0ZVfE,0.503,0.905,-5.657,1,0.282,0.0,0.085,0.48,127.654,8,0.131,4,199160
6q93Jau7PPkZQG3YOf36Tz,0.694,0.615,-7.085,0,0.107,0.000281,0.165,0.577,137.964,6,0.0482,4,222563
5iZVTYv8j4nyaNwlzf0T7H,0.888,0.667,-6.374,1,0.0569,0.0,0.119,0.745,110.042,0,0.124,4,264284
4WzW5wvYilPSXqOgD3jSE5,0.878,0.845,-6.065,0,0.0616,5.83e-05,0.165,0.281,109.066,11,0.252,4,169545
14eXPUCqMrws746wzWKgNN,0.665,0.856,-3.056,0,0.000258,9.07e-06,0.152,0.422,110.035,1,0.0435,4,211636
6X9QFpzlPKjMoniGkr8PoC,0.699,0.957,-2.535,1,0.00509,1.75e-06,0.137,0.517,140.074,8,0.129,4,173143
00PXizG9xlUNINeqADlh96,0.742,0.921,-3.661,1,0.00409,0.0,0.215,0.604,126.04,9,0.211,4,180591
7FNGvLaI5tivoCAsxFVaMD,0.72,0.823,-6.475,1,0.0648,0.0,0.109,0.631,96.034,6,0.192,4,282493
2ROysjqdmEwuGeqOhdEvq7,0.88,0.986,-1.588,0,0.233,0.0,0.0553,0.655,99.965,10,0.276,4,252640
2df5QsXucx4VLiHNGusXD5,0.737,0.93,-6.083,1,0.237,1.57e-06,0.0911,0.965,103.191,1,0.0534,4,253107
5xN3JHczV9RWdS7KYKOvAZ,0.502,0.944,-1.884,0,0.116,0.0,0.293,0.899,195.804,6,0.148,4,229179
3up1uPuvL5vkfJ6aOeSRtD,0.83,0.765,-4.205,0,0.0232,0.0159,0.0754,0.367,102.028,7,0.101,4,188040
7zU9pcTnh6Q4nBnrg47Xz0,0.799,0.605,-10.011,1,0.00845,0.0143,0.485,0.368,194.055,7,0.286,4,207843
6qYa8fu7FrWVRZFFDbuHcA,0.646,0.828,-5.642,0,0.246,4.13e-05,0.494,0.429,126.004,7,0.0539,4,234286
27uSrIfgTwZHbQ4mXuqLyw,0.717,0.718,-7.09,1,0.0302,0.0,0.054,0.457,100.041,1,0.11,4,268669
6LTupM3Mit2l6JHEPW3NZi,0.757,0.897,-2.375,0,0.0246,0.0,0.151,0.637,103.02,7,0.0559,4,204267
6hjck7ERXicpsW51UkdHCA,0.834,0.768,-7.767,0,0.243,5.18e-06,0.142,0.738,129.996,8,0.205,4,158969
7dEu74en28H64GuRtJW0Vb,0.515,0.843,-1.828,0,0.301,0.0,0.302,0.671,158.667,11,0.381,4,109923
3tj3XocQFj5rfJaSgXWWV2,0.849,0.587,-7.062,1,0.046,0.0,0.166,0.205,120.131,8,0.304,4,247494
6BcKsu6ftnYboGtr9eoilD,0.571,0.747,-5.564,0,0.144,0.0,0.233,0.359,103.084,8,0.389,4,318933
3PfeAZbfD134dO6OiLDA2Y,0.459,0.748,-6.122,1,0.0444,0.0,0.125,0.114,180.06,1,0.033,4,237987
5HH6DEBpqxJ7Ushnd8DRBq,0.703,0.459,-7.623,1,0.0278,0.0,0.203,0.543,105.578,9,0.064,4,227557
2hvbFPSpBqDIqIbTwZfKZi,0.644,0.535,-9.899,1,0.0834,7.41e-05,0.154,0.337,125.933,8,0.043,4,142168
3icbmPGKTsKAa0IinkizCM,0.769,0.437,-6.406,1,0.44,0.0,0.116,0.737,103.921,1,0.0363,4,186443
6p5abLu89ZSSpRQnbK9Wqs,0.733,0.676,-5.655,0,0.0697,0.0,0.208,0.701,97.448,10,0.0432,4,226581
4fTHdMTq0Znl3djLI1Typn,0.827,0.576,-7.774,1,0.184,0.029,0.0656,0.41,118.04,4,0.0372,4,180021
07idyjb93qYavu1s29HtBi,0.829,0.699,-5.815,1,0.304,0.0,0.119,0.847,123.024,8,0.0792,4,177624
4STaHtfguDMkWbPEo6Fwcx,0.598,0.496,-9.309,1,0.0253,0.00132,0.12,0.725,128.06,0,0.0804,4,202661
5IRflQniuRzTQ788bJPbwt,0.829,0.758,-6.202,1,0.0408,0.0,0.139,0.908,95.019,7,0.256,4,240907
7oGRkL31ElVMcevQDceT99,0.638,0.809,-5.418,1,0.0175,0.0,0.0975,0.44,126.072,8,0.114,4,205800
2sKF6YGV5am5vI6eycPoQX,0.811,0.889,-3.966,1,0.0437,0.0,0.185,0.932,137.979,0,0.169,4,184360
4pn0G7yHNfTgRYRWca8gYA,0.595,0.942,-3.605,0,0.00431,0.0838,0.0984,0.549,124.989,6,0.0707,4,222467
1ADxjfmPntyk0TSIfNjP9i,0.879,0.578,-5.305,0,0.00578,2.2e-06,0.231,0.575,120.001,3,0.107,4,271766
3Op7R5YNeIVoZUCxXVZW2k,0.753,0.632,-8.681,1,0.000147,0.0005,0.108,0.533,99.001,7,0.212,4,215213
43jBqV3j3Xi1g6wO0bhIMd,0.781,0.57,-5.874,0,0.273,0.0,0.196,0.858,107.059,11,0.188,4,193181
0UhN4cli0233V387JkcQYY,0.914,0.805,-3.132,0,0.00065,0.0075,0.0527,0.767,128.004,11,0.0558,4,216693
6bxsXIuyIeXKD4wu1O6srQ,0.629,0.901,-3.715,1,0.378,0.0,0.296,0.543,177.162,7,0.36,4,235360
4odiyU3myG29Ld0wurMfE8,0.718,0.776,-5.208,0,0.000624,5.3e-06,0.207,0.622,120.015,7,0.0693,4,227787
29LHe8kG3PraghUZOZYsw4,0.658,0.621,-5.725,1,0.0667,2.46e-06,0.142,0.817,91.267,1,0.231,4,246707
7C86DVl6REN8VPeGEMOf9q,0.735,0.824,-4.143,0,0.615,0.0,0.158,0.726,100.202,10,0.036,4,211666
4XYsx8ga3fGwEFOOcauPZC,0.725,0.8,-6.829,0,9.12e-05,0.00271,0.0951,0.471,100.609,1,0.111,4,254640
330XSiXMe9wHbE8Fy4gPth,0.786,0.434,-15.184,1,0.0143,0.000988,0.657,0.531,96.868,10,0.476,4,283469
4ssd9pLnt1HTbZaEzbMGqL,0.853,0.783,-6.33,0,0.00162,0.191,0.359,0.367,94.074,11,0.198,4,217573
1UDuqitpv6oyNpzrvbLdLt,0.765,0.631,-8.092,0,0.0861,0.0,0.158,0.636,87.646,11,0.194,4,258440
6zloSieKzItc50a3Qv27z6,0.568,0.742,-8.865,1,0.0081,0.0,0.356,0.175,99.002,7,0.0758,4,197973
2IyFYm8UYOjXWKxNJsG1yy,0.853,0.602,-14.649,1,0.0206,0.0058,0.102,0.592,91.324,6,0.265,4,238933
3XQYggN24rz4gU9UoVwOYm,0.592,0.878,-4.813,0,0.41,0.0,0.322,0.77,85.636,5,0.381,4,304014
3P6fS71hWhZvOnnxQojJ0Z,0.966,0.505,-14.762,1,0.0678,0.0,0.197,0.826,113.592,1,0.111,4,258533
4hmCjMZocVqf0oCmMxnooJ,0.783,0.967,-5.788,1,0.0391,1.18e-05,0.748,0.325,96.028,11,0.129,4,233493
776zIsseWzy4GQ5nMFdk5W,0.846,0.66,-12.988,1,0.142,0.0,0.229,0.923,101.991,0,0.178,4,245733
6br0ncS1pPVKurzTzVIWGJ,0.689,0.778,-5.148,1,0.0216,0.22,0.107,0.235,106.228,7,0.11,4,202555
3qzqmTeS5h6CrSPUq5JhiX,0.662,0.476,-14.114,0,0.00192,0.00683,0.353,0.489,103.302,0,0.0612,4,114907
4I2ct6yrB3Xow4u5yUXPkh,0.82,0.821,-6.696,1,0.0711,0.0,0.11,0.962,101.979,1,0.117,4,321760
6LwKnTZmR2Y6ciMQgW6Nd1,0.842,0.874,-11.12,0,0.0345,0.694,0.295,0.504,90.734,1,0.221,4,209827
125Lz4KWSwhCvtP44FkKQI,0.746,0.863,-7.723,0,0.00809,6.01e-05,0.57,0.869,104.372,6,0.171,4,202267
3ItEUMz1CKL5CJxmnBAADO,0.657,0.578,-6.682,0,0.236,0.00746,0.212,0.819,89.948,3,0.13,4,309453
6IVo7BWwGCLMaZfM7AH3iO,0.8,0.746,-7.233,1,0.311,0.0,0.0769,0.839,101.376,1,0.274,4,229160
3EYTVekyY04eqdoi2iGlgJ,0.804,0.702,-8.566,1,0.0176,4.01e-05,0.301,0.727,92.97,1,0.175,4,216893
7uvy7tfAaKKhLbEisnll6j,0.685,0.811,-5.908,0,0.0549,3.04e-05,0.534,0.712,93.016,6,0.309,4,225880
7amm8xQDxryrWiD3kyQONd,0.641,0.788,-8.406,1,0.0309,0.0,0.772,0.275,97.013,8,0.109,4,208373
40yMlyKhIzKtbGAFCyLk3r,0.833,0.733,-7.584,0,0.187,5.9e-06,0.277,0.826,90.696,4,0.283,4,217187
4Cu03jRAQBN9XJSNy0yGVX,0.828,0.856,-4.381,1,0.0375,0.000427,0.315,0.702,93.99,0,0.218,4,255893
74UB6CQRH9ykJEh9ma3XwD,0.849,0.783,-5.419,1,0.391,0.0,0.311,0.645,95.0,1,0.164,4,192293
64VJ37v2qFkTSuE14xFzzN,0.688,0.472,-9.022,0,0.0155,0.0898,0.245,0.489,79.466,10,0.0458,4,216747
09xGWzgSw8zp5oS1x5ogym,0.741,0.859,-7.132,0,0.432,0.0,0.162,0.915,96.991,10,0.194,4,179160
4TvQbiT8vKeq6DZo4iZbPz,0.467,0.706,-8.346,0,0.0187,0.0733,0.139,0.62,169.375,5,0.0423,4,163600
3QPXyIxIQaPejnwkaIlJCO,0.646,0.683,-8.517,0,0.33,2.65e-05,0.624,0.668,76.886,0,0.274,4,352373
4qdXwB87WRfDaMcfVpD44G,0.643,0.828,-6.875,1,0.177,0.0,0.137,0.914,169.887,6,0.232,4,172080
2CSINUEVYc3nMqk89Ns56W,0.716,0.343,-11.823,1,0.26,4.79e-05,0.19,0.501,91.033,6,0.182,4,221685
4Ghq7XXreyLUJmmRBGlbbw,0.651,0.862,-9.363,0,0.623,1.42e-05,0.56,0.82,104.138,1,0.0814,4,219000
3gBcBIHTSd3nab5w53U45C,0.841,0.574,-11.729,0,0.381,9.51e-05,0.105,0.654,92.704,6,0.303,4,237000
46hy7Fomx8gRXze61Znil7,0.584,0.791,-3.218,0,0.6,0.0,0.71,0.682,190.224,11,0.418,4,226000
6Blzg85YWi5ndKO7hO1LK5,0.799,0.304,-8.81,1,0.63,0.00531,0.0858,0.336,91.014,9,0.282,4,180330
0GK06YlGqg7NcytdQXZiQQ,0.798,0.6,-5.415,0,0.663,2.84e-06,0.122,0.919,85.977,3,0.116,4,271549
26xvDUjGqtWGkiqXQJH2Dy,0.552,0.493,-8.875,0,0.481,0.000252,0.105,0.444,145.106,2,0.163,4,320251
5q3TnXWucHcIPlBZgbeZrl,0.804,0.818,-5.787,1,0.164,6.42e-05,0.272,0.964,169.945,11,0.302,4,221647
62mv8OMTIeYjlL7ofwgvMI,0.761,0.63,-8.197,0,0.43,1.48e-06,0.11,0.671,89.35,8,0.325,4,213560
2EtlSsk2sN9vp83G64C8nx,0.762,0.813,-4.851,0,0.0633,3.75e-05,0.211,0.91,100.157,5,0.116,4,208000
17tWQcqeNO4Hh0RF9gJcvO,0.756,0.574,-9.996,1,0.312,0.0,0.394,0.834,92.001,1,0.195,4,156522
6gf8syHLg6jVsFwd5BNAdc,0.845,0.839,-8.015,0,0.468,2.31e-05,0.318,0.851,94.987,10,0.243,4,176842
1V5YTw9TVDAqebL0COO7A2,0.777,0.902,-5.723,1,0.0318,0.849,0.0654,0.896,128.995,1,0.117,4,212098
6bL4Q1le9t8DkM72ZW6GVv,0.749,0.867,-7.057,0,0.0817,0.00137,0.296,0.96,89.969,4,0.0334,4,196105
49QzFd0d4lRtGC0vinChW9,0.457,0.73,-5.96,1,0.154,1.25e-06,0.106,0.438,82.52,7,0.18,4,210587
0avEVorPMJyPPolMbeonBB,0.885,0.877,-5.269,1,0.214,1.44e-06,0.116,0.89,91.985,2,0.171,4,259920
0ZM89pj4zwJWpForACkpEY,0.493,0.863,-4.643,0,0.0687,0.0,0.104,0.505,85.695,11,0.353,4,228120
77ozYKcoGc9Cc6M9wRZH9d,0.715,0.558,-6.546,0,0.119,1.29e-05,0.236,0.613,172.01,10,0.375,4,263023
04ILYls20Qdxl8VGAQKdAF,0.504,0.534,-10.044,0,0.623,1.93e-06,0.102,0.817,177.949,11,0.337,4,232584
24BJCI6jcMSPeJ772B3sr6,0.792,0.307,-11.481,1,0.432,0.0,0.148,0.373,91.057,7,0.391,4,189694
79MV5abwiCZqbJKMd0zZUC,0.739,0.545,-7.093,0,0.49,2.15e-05,0.0754,0.681,88.035,9,0.228,4,250907
65kBozpV0xk8bAcWkv6f2P,0.615,0.557,-10.852,1,0.056,0.0,0.0821,0.409,172.064,2,0.17,4,197772
08oolgtQ3uYjZDXNK1VCC6,0.863,0.838,-4.593,0,0.138,2.77e-06,0.0533,0.756,97.997,10,0.24,4,234006
5vGSJRUnhGvQoxEBtn6vez,0.725,0.8,-5.768,0,0.745,8.38e-06,0.1,0.666,89.098,8,0.335,4,136301
0QnyOIJfZ6bfAYABK30o66,0.85,0.639,-7.456,0,0.459,0.0,0.24,0.604,93.989,8,0.312,4,209453
4fWklIPH97s1BvwSgGqVvr,0.877,0.503,-8.732,0,0.263,0.00231,0.178,0.579,90.066,3,0.328,4,173333
3RIDe85YSYGGoJ0daSzfhD,0.499,0.582,-12.411,1,0.0232,0.0324,0.0755,0.431,81.916,11,0.196,4,166760
4kEsRngsTsKjaFlFSnVkyq,0.871,0.623,-9.404,0,0.0346,0.0292,0.081,0.862,102.147,8,0.188,4,203773
3JlHPSGJykKR0EAESs8Ope,0.789,0.795,-8.699,0,0.00781,0.00151,0.208,0.849,101.981,3,0.116,4,249693
27ccZxdrx3VbCTUXI433OO,0.794,0.434,-12.931,0,0.0138,8.89e-06,0.1,0.16,103.714,10,0.354,4,178533
7pttadWh6YEfKqA5udf0VO,0.856,0.781,-8.503,1,0.0134,0.02,0.0965,0.568,91.312,6,0.276,4,240333
74SnZzNgU2GOh9Q0xIi4SS,0.761,0.624,-8.256,1,0.0124,1.81e-05,0.187,0.761,84.965,8,0.322,4,166773
22ml4eR5KmSbUkzPlKffQE,0.784,0.704,-8.068,1,0.344,0.0,0.372,0.534,90.749,7,0.377,4,178467
2SyOC3U8VQiFq51jiBRxGz,0.859,0.829,-9.921,1,0.0753,0.0347,0.0747,0.768,111.063,4,0.126,4,209893
1Ka5HDqeiKARfY79ATb7pA,0.649,0.804,-7.293,1,0.00116,0.00811,0.106,0.686,182.188,8,0.252,4,196507
765nnyhp6uf91KO8xAPqjS,0.763,0.542,-10.209,1,0.00179,0.000129,0.072,0.21,92.045,1,0.289,4,242400
2dWiyamUPrjm4Hi1HbzUGv,0.595,0.87,-7.984,1,0.000421,0.0455,0.0531,0.907,111.707,6,0.186,4,232200
2QFSVtTE4odPoOImpNVyfW,0.752,0.46,-12.41,0,0.0318,8.58e-05,0.156,0.595,96.82,10,0.386,4,236867
5D1zGGvbPnFpnl6wq9wx23,0.66,0.593,-9.211,0,0.00214,0.00469,0.128,0.489,103.397,0,0.0581,4,112733
1hSJnfkEqbGF5afz5aqKqi,0.901,0.615,-9.837,0,0.0289,3.1e-05,0.0578,0.674,92.089,1,0.377,4,237760
6zTABPrCYA8fm5ZpWrzKbz,0.867,0.738,-8.797,0,0.136,0.0312,0.16,0.883,91.174,6,0.0825,4,228067
5BYv5t9E8EdonEvnO88Cps,0.72,0.824,-4.066,0,0.0199,0.0,0.389,0.589,88.987,11,0.185,4,261023
20JyLsaGV5UJ0RLXDL4KXG,0.662,0.836,-6.318,1,0.0846,0.0,0.675,0.905,90.126,4,0.355,4,376786
0JTUyll1bmiOv9NAAECRzs,0.706,0.763,-6.318,1,0.264,0.0,0.0749,0.821,89.92,2,0.163,4,217627
63G6iIKfvS3CxMU34SuhbI,0.657,0.832,-5.085,0,0.125,0.0,0.149,0.75,90.054,6,0.136,4,443533
379GgTu7WeNT4Xoak52p3E,0.714,0.686,-6.395,1,0.429,0.0,0.213,0.54,93.529,1,0.36,4,238973
4u4u3QrWa2oLUNlWMluXoX,0.672,0.842,-5.155,0,0.331,0.0,0.129,0.586,85.526,4,0.279,4,260055
39OtTWWklZAf0120taXbVH,0.777,0.698,-7.339,1,0.256,0.0,0.0648,0.932,92.317,1,0.37,4,501281
0XCvApofV9SjL7rkJh1BaO,0.673,0.831,-3.896,1,0.12,0.0,0.108,0.649,90.841,7,0.361,4,269033
3Fd0HFWIJ1BGz8zSre2E36,0.633,0.912,-3.462,0,0.254,0.0,0.39,0.693,89.287,6,0.237,4,258933
0x8UEAzjwj3Cs9v9lQjUQm,0.635,0.604,-5.585,1,0.172,0.0,0.127,0.596,88.261,7,0.437,4,291027
39BciL2rDnFXWobvQsqe24,0.751,0.773,-6.465,1,0.155,0.0,0.115,0.825,91.021,1,0.275,4,261915
5ZmsMLLzdWDsEM5PPjvtw9,0.829,0.433,-7.622,1,0.136,2.91e-06,0.306,0.928,91.071,1,0.391,4,277439
3kE4g5dHVUeLdzPukt1VTF,0.675,0.797,-3.784,0,0.145,0.0,0.127,0.888,89.977,9,0.359,4,296054
4ntUtSKJNtgp8jCI8g5Nj5,0.525,0.886,-3.809,0,0.179,0.0,0.0993,0.44,88.583,4,0.204,4,243347
4FsRlRhDGhnbuHKVM2CCRH,0.677,0.88,-4.144,0,0.0418,0.0,0.322,0.701,90.018,11,0.18,4,217949
2q6kuHmOhqOoJyGnABmxqk,0.648,0.847,-6.523,1,0.0827,0.0,0.811,0.907,89.825,4,0.378,4,376721
7vg9GhFItV9HmHtsex5NJ1,0.74,0.822,-3.686,0,0.07,0.0,0.242,0.562,89.087,4,0.252,4,233844
6y2GBwBg3jE70j5G1xDWxh,0.907,0.455,-11.124,1,0.272,0.0366,0.0978,0.223,127.966,3,0.225,4,257026
3NXrGwbbnIDrd955fReQQq,0.789,0.659,-6.625,0,0.234,0.0,0.22,0.816,87.93,10,0.367,4,257187
7ktDmnYmfFfbvaCrBCDbJL,0.903,0.677,-6.716,0,0.243,0.0,0.0473,0.936,90.932,11,0.322,4,256441
7B3EE0GyXaH4fDSFGXAHkH,0.764,0.617,-6.217,0,0.295,0.0,0.182,0.89,90.967,9,0.257,4,224292
5bPBkDjcIZZEnBsryjZnok,0.738,0.671,-5.754,0,0.176,0.0,0.0919,0.607,88.012,4,0.226,4,268907
4L0SFtEgfg7YKbjwnwpppZ,0.755,0.688,-9.098,0,0.0207,5.47e-05,0.578,0.719,159.966,5,0.267,4,196909
6XRVMpFG6KkBBNewZ8IgqW,0.601,0.499,-10.657,0,0.0171,0.000453,0.171,0.515,80.101,10,0.0536,4,253360
6hbem4JFdn4bkryLA4oPiA,0.596,0.681,-8.243,0,0.365,1.22e-06,0.123,0.664,88.94,10,0.253,4,202025
7bdkF0rHjyjnIeqBjQAdR0,0.727,0.8,-5.074,0,0.5,0.0,0.206,0.499,91.512,8,0.138,4,311500
0MYLzCswPtYON4yYWmB4dx,0.746,0.778,-6.17,1,0.0486,0.0,0.0907,0.61,127.96,0,0.0269,4,245667
0gFB5H3pHN13ERt2FyMuWi,0.8,0.723,-9.719,1,0.00228,0.0,0.26,0.651,111.593,2,0.158,4,300640
7puxIVNdj5nsBJk43zM3bH,0.629,0.479,-10.608,1,0.22,0.0,0.0587,0.345,138.231,10,0.0271,4,232427
3zoYQLfNEvJ7UvQ4em2vsT,0.813,0.735,-4.982,0,0.482,0.00187,0.285,0.853,104.056,0,0.0776,4,277000
4Y6cDd4EPHcEbiUKdyvNwM,0.923,0.679,-14.019,1,0.428,0.000131,0.0908,0.965,103.017,8,0.0888,4,251293
10M2Ex445zw585Ducldzkw,0.607,0.536,-7.306,1,0.386,0.0,0.102,0.436,147.992,10,0.0302,4,224853
0XUfyU2QviPAs6bxSpXYG4,0.881,0.788,-4.669,1,0.0212,0.0,0.0377,0.592,104.997,2,0.168,4,250373
6UUzt6LPtVNwy8l6jqu9C9,0.743,0.774,-5.916,1,0.256,5.03e-05,0.155,0.833,106.564,0,0.0941,4,167613
0ttKO7eBjyoq5Khr2X9lwV,0.378,0.742,-10.002,1,0.0257,0.000125,0.0659,0.765,163.721,7,0.0444,4,270067
3lFGBrRWUxpTfhhq6lGBRw,0.711,0.801,-4.58,1,0.517,8.37e-06,0.0987,0.78,182.917,0,0.125,4,161907
0o9Vr0BGIQPh32staLHcuU,0.573,0.721,-5.889,1,0.102,3.38e-05,0.204,0.93,180.029,10,0.0388,4,187524
5AgTL2WmiCvoObA8fpncKs,0.664,0.779,-5.153,1,0.216,0.0,0.107,0.839,88.868,2,0.113,4,228200
6JLcz9UGiVxAmEZXlCucn5,0.855,0.746,-3.777,0,0.402,0.0,0.146,0.375,95.026,3,0.232,4,321987
4Pn0JlCUusD2QHjADuOzuV,0.355,0.48,-7.31,1,0.679,2.28e-06,0.12,0.137,100.956,11,0.0282,3,259267
3EUl8M6SzxZl03NPkB8mUd,0.698,0.632,-6.508,1,0.554,0.0,0.118,0.458,102.408,9,0.0247,4,263760
6jWkZvd1URGktyTTwcpPpB,0.579,0.419,-10.72,1,0.625,0.0,0.0981,0.673,104.564,0,0.0346,4,165000
1JyaAeaXVFnVv5ikwWQVQ4,0.769,0.898,-9.347,1,0.116,0.000648,0.261,0.968,108.141,1,0.0355,4,242773
4ly1QBXEwYoDmje9rmEgC4,0.562,0.688,-4.474,1,0.0763,0.0,0.0863,0.617,108.017,7,0.0263,4,202347
4e6YIJBmRfCEdzPyhG0RiH,0.683,0.838,-9.433,1,0.0355,0.00157,0.0627,0.874,115.879,2,0.0358,4,255333
5IKLwqBQG6KU6MP2zP80Nu,0.784,0.893,-5.153,0,0.3,1.57e-05,0.272,0.819,118.738,7,0.0923,4,216733
65NgsMieGd6ffCTIYfEo7w,0.855,0.649,-5.34,1,0.00777,3.67e-05,0.0692,0.93,115.003,0,0.0784,4,233493
3298yRJKPcCndQdNiTZKIo,0.538,0.127,-16.057,1,0.589,0.00017,0.238,0.527,62.829,11,0.0284,4,203573
3Xv5C02Wxlek0dmrYAM5A8,0.978,0.695,-5.746,1,0.00126,5.01e-05,0.284,0.496,122.027,6,0.213,4,387493
2PpruBYCo4H7WOBJ7Q2EwM,0.727,0.974,-2.261,0,0.103,0.000532,0.174,0.965,79.526,4,0.0664,4,235213
